case,family,root,phase,mechanics,replay_equal,cross_equal,renaming_equal,checks_pass,failed,quiescent,ceiling,physical_work,updates,proposals,cell_proposals,arrow_deallocations,cell_deallocations,normalized_trace_len,final_tick,normalized_trace_hash,raw_trace_hash,normalized_body_hash,raw_body_hash,live_hash,pending_continuation_hash,admitted_continuation_hash,markers
112,inhibitory_location_permutation,8200001,2,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,5ae01071dbb528e73fb812bb4ee771094f9d3f2af720ba9e56c079c848ecb6d9,3ad3f2c9f96db8f7b9809360724be1d4de1bf169a306c3ef10bbb9360d47063d,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,431e61cbd1162d856f3229bcc02b4b46ee70b6f2c1d5f8338c4b295c62276df4,2d13c3d4819c4d1485bb9fdb19514fa8958277dcd4de2dbcadced7b33f97d416,31b7f627603fd48a1d57b3f6d437068cde52d56840d90ef4e4cfb45579d61639,e079be4afe7d6155eb49414b3ca65b37475105f9ad0f6d15af28bd9703e0da08,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
113,irrelevant_negative_not_retained,8200001,2,reference,true,true,true,true,,true,false,72,2,20,10,6,3,10,16,c14c5451fcfd43fda4c01819fc00fbeda9a94623e67e5d3ff14b47ccb749cdb8,64095b5134b3b5d2e7e34899374db1d744a7e684c1a2358db7cb717dd9c00f01,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,eed7008bd6c7b39e4cb10f8df700acd5753fc0840422328c4b088881664a40a2,349cca47b5eceb6d1f29b8600e8c9256a8c83baff61331e8e7a78633fcc5ddc0,cd67fc5c69a4c4d9c8ac367a37ed202316e13b8abc1d580b0202d9d52c7468ee,6b5b45742b2e25fb313397eb9963ad9dbf588e6db66e021648779b2ff63103c6,useful_live=true;others_gone=true;fires=1/1
113,irrelevant_negative_not_retained,8200001,2,production,true,true,true,true,,true,false,72,2,20,10,6,3,10,16,c14c5451fcfd43fda4c01819fc00fbeda9a94623e67e5d3ff14b47ccb749cdb8,e39f4bdecd0c7a468ce3aebb9cf8129face8ddadb824d8ad2feceab4eab9bae2,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,eed7008bd6c7b39e4cb10f8df700acd5753fc0840422328c4b088881664a40a2,edc8784fb5491da0634568322d5ec8efabd51d52dff1cd44a2f995ef3b41cb21,cd67fc5c69a4c4d9c8ac367a37ed202316e13b8abc1d580b0202d9d52c7468ee,6b5b45742b2e25fb313397eb9963ad9dbf588e6db66e021648779b2ff63103c6,useful_live=true;others_gone=true;fires=1/1
114,useful_positive_selection_control,8200001,2,reference,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,14,734af21d353abf5f7a01c2aa3072622adb318862aa67b0e3bae67378d4177080,2bd3c8209f213f608647532680f10f02691f230f72747f460e20a382c6deb3a0,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,26910962cefc16b3b8d3cac57d941697143bed2f8e353346bd9cb7bfada0e806,de4fdf7ab3cd3a5f4750c7a38397c358755c163f33f686bf4dcb84ba4b6fc805,dbc3d08727dfed03d186f523595fa9ef6beb6a23741aca8caf73f452ec30b616,159c7ab3c39e0a1550bf6f781150dada9a7578037cb999c535c82838d61ba759,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
114,useful_positive_selection_control,8200001,2,production,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,14,734af21d353abf5f7a01c2aa3072622adb318862aa67b0e3bae67378d4177080,2bd3c8209f213f608647532680f10f02691f230f72747f460e20a382c6deb3a0,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,26910962cefc16b3b8d3cac57d941697143bed2f8e353346bd9cb7bfada0e806,b2a71f5cfd2e3a2e5556a556a8b62458f87a773bec4ffaf58a4d0d2b6ccc3e49,dbc3d08727dfed03d186f523595fa9ef6beb6a23741aca8caf73f452ec30b616,159c7ab3c39e0a1550bf6f781150dada9a7578037cb999c535c82838d61ba759,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
115,learned_negative_disconnected,8200001,2,reference,true,true,true,true,,false,true,128,2,20,10,18,9,24,28,5e920848b1472e8a61d46ab2504dc0e8e04643be23939e9ae171f9ec7a24acec,34f87be0678c153887b07e19385d4294880a4ff97f86f9d0d235f71e4aead299,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,783d924c9a5ac00ebed00a74c7f15e327d944e5c07465463453831a43d412f85,e8e21710b475abf9513f8b280ac77cc90bd9124ca6489be0c1f5722a448a922c,ab52fb131fd91afedb7978fc20433424fb10b9520ee69f5c426175f54645bb95,5501cd7674a66659d527c388ac436fd016205c2344779376c434560bd1e9667b,disconnected=true;ceiling=true
115,learned_negative_disconnected,8200001,2,production,true,true,true,true,,false,true,128,2,20,10,18,9,24,28,5e920848b1472e8a61d46ab2504dc0e8e04643be23939e9ae171f9ec7a24acec,34f87be0678c153887b07e19385d4294880a4ff97f86f9d0d235f71e4aead299,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,783d924c9a5ac00ebed00a74c7f15e327d944e5c07465463453831a43d412f85,516a15fc6b88390f02cfa0ab602f92c0079dcb194c5a5102132629079f23eced,ab52fb131fd91afedb7978fc20433424fb10b9520ee69f5c426175f54645bb95,5501cd7674a66659d527c388ac436fd016205c2344779376c434560bd1e9667b,disconnected=true;ceiling=true
116,learned_negative_not_traversed,8200001,2,reference,true,true,true,true,,false,true,112,2,16,8,14,7,26,33,99530603162c7fb6bf03457170966a74e7ebe87b1f58ad9cec01f6689e044bff,f7873fc1a9713de0bf3299158fc0113391258dc5b0644d8c570a2d55970af478,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e5731ca2b075d101a25c8fe5f596c96f7373958e0c1f25fb7d4ed68747fdd66d,9c865797ab7fbd4b50cc65c5115a0550b935daecc358b22aa93bf9adae71e46b,f4adc945e98985781bd70d7cea56c2e042d8713e2bf6f8fa605645e5714fa6cd,05b523ab64e54054196fc35403ebeb08ac4d4644523ac2b70c3ba322e7eaff95,contact_fires=0
116,learned_negative_not_traversed,8200001,2,production,true,true,true,true,,false,true,112,2,16,8,14,7,26,33,99530603162c7fb6bf03457170966a74e7ebe87b1f58ad9cec01f6689e044bff,f7873fc1a9713de0bf3299158fc0113391258dc5b0644d8c570a2d55970af478,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e5731ca2b075d101a25c8fe5f596c96f7373958e0c1f25fb7d4ed68747fdd66d,4ad2e0a0517fb048d29ae949a9db81bf6465d20a9578162b0b61651ce60cb95d,f4adc945e98985781bd70d7cea56c2e042d8713e2bf6f8fa605645e5714fa6cd,05b523ab64e54054196fc35403ebeb08ac4d4644523ac2b70c3ba322e7eaff95,contact_fires=0
117,fresh_recurrence_packing,8200001,2,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,dfdf94ba72f283afbf0da1b0c0276b02aab7ef2166930267659291be77460c21,0c109b619310961a9809c6342ba0a4b4b5d9c73c8a33dfb8a4aa43ae04b8b4ca,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,975ff843cef57b3d8b6f717df0653e037a90a267fc3bde188bbd782b8e6ea000,3105665864910b4371b9b59d2b28c62e34190b81d289faccad1ba2a82bec73b3,89dd0bdc8d07ea4828a53ebc73071028652e27e080bc03d52f05a0d9993b2aff,e904a1b8b1c8feb59cb7c82ece7c95dc354232e283caf2e24dea4676ebc3d726,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
117,fresh_recurrence_packing,8200001,2,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,dfdf94ba72f283afbf0da1b0c0276b02aab7ef2166930267659291be77460c21,0c109b619310961a9809c6342ba0a4b4b5d9c73c8a33dfb8a4aa43ae04b8b4ca,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,975ff843cef57b3d8b6f717df0653e037a90a267fc3bde188bbd782b8e6ea000,56a2d20cdc6d098e3f5ec2b0a7bb61e51520cd40bf1c80f877bdcd999e954471,89dd0bdc8d07ea4828a53ebc73071028652e27e080bc03d52f05a0d9993b2aff,e904a1b8b1c8feb59cb7c82ece7c95dc354232e283caf2e24dea4676ebc3d726,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
118,learned_negative_stabilizes,8200001,3,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,a6cdb4d82ecf8781a240fd0236004b54fc76aff6aca67f4caa94f7a00c56f12b,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,1797923af3b4b87d2f2c47a8eec958d047a7547d96da1e4ffd0ae8b4a8d30630,de0383c11a32f63c50578ce41fa7b0a50f9388b0401bc72fea9336becd6217c8,19ff489c58e5ce0e4682841158f514e8fad0bd0ad0bcbc7d08a393f6bad58cd0,ba3b45f4ab081da6e07fc53aa797737a1fba2fbf79e1f18beb4f0b087ac21c63,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
118,learned_negative_stabilizes,8200001,3,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,a6cdb4d82ecf8781a240fd0236004b54fc76aff6aca67f4caa94f7a00c56f12b,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,1797923af3b4b87d2f2c47a8eec958d047a7547d96da1e4ffd0ae8b4a8d30630,841d060919e7c50afbd9d8b879b3ae74567a6885ec3ef5fdc5199e4a59574bd8,19ff489c58e5ce0e4682841158f514e8fad0bd0ad0bcbc7d08a393f6bad58cd0,ba3b45f4ab081da6e07fc53aa797737a1fba2fbf79e1f18beb4f0b087ac21c63,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
119,no_modulation_no_selection,8200001,3,reference,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,54,fb594eaeaa548acf7943bad1e6202b991b5f71273b214d9e75c37e79be2480bb,65d37ac293ef19bfe419cb49d8ba34c5e9775e68236433283e91dfd0004d73b0,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,acdf78d2c6ecfc3087499a3c938a8ae2679ead8f3137db79edf303650252042b,06a6c5a99f2fb900810d9b0935b4f8b4c432501143fae0bfab1862b589e9b73f,1a7efab6ea56c18b43e0172c84f95ed9ea7574b6df458e04b62b6b6b25ef2609,269580de7951acdb0c0f17ce3b5d9d8f0defea4e60af56524f3d61c00a066240,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
119,no_modulation_no_selection,8200001,3,production,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,54,fb594eaeaa548acf7943bad1e6202b991b5f71273b214d9e75c37e79be2480bb,65d37ac293ef19bfe419cb49d8ba34c5e9775e68236433283e91dfd0004d73b0,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,acdf78d2c6ecfc3087499a3c938a8ae2679ead8f3137db79edf303650252042b,379c9e3fc8d3e498e48123747a21c6624e1fa0d4fc430163006ea7cccf262c17,1a7efab6ea56c18b43e0172c84f95ed9ea7574b6df458e04b62b6b6b25ef2609,269580de7951acdb0c0f17ce3b5d9d8f0defea4e60af56524f3d61c00a066240,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
120,candidate_identity_sign_order_permutation,8200001,3,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,494c18393f54e3a6f7efb0ed5342b90d6342e8d83fb3692ea792114332d3b27c,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,e38e963fe1c627e70543322527d2f4b6550124d2a538945b5fd63e8fe05e8928,a17b4546c6e3174fd21f71cc391aaaf877c57b2202dbcb664f5ef2972e47e1f6,19ff489c58e5ce0e4682841158f514e8fad0bd0ad0bcbc7d08a393f6bad58cd0,ba3b45f4ab081da6e07fc53aa797737a1fba2fbf79e1f18beb4f0b087ac21c63,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
120,candidate_identity_sign_order_permutation,8200001,3,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,494c18393f54e3a6f7efb0ed5342b90d6342e8d83fb3692ea792114332d3b27c,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,e38e963fe1c627e70543322527d2f4b6550124d2a538945b5fd63e8fe05e8928,f192d40b7d2a4b8980c7ac80196b934c439f2ae6b81cc3d048cc0c32065bfb5a,19ff489c58e5ce0e4682841158f514e8fad0bd0ad0bcbc7d08a393f6bad58cd0,ba3b45f4ab081da6e07fc53aa797737a1fba2fbf79e1f18beb4f0b087ac21c63,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
121,inhibitory_location_permutation,8200001,3,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,a6cdb4d82ecf8781a240fd0236004b54fc76aff6aca67f4caa94f7a00c56f12b,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,431e61cbd1162d856f3229bcc02b4b46ee70b6f2c1d5f8338c4b295c62276df4,01bab24c42f879677baa6d6f07c72f2fbd37f791ebe4d9e51ec396407c710fbd,eec252e1ab0817d346fddccd12bdf09538202bb904cb4917704c6005a9e1b58a,03b8f86e33d7b40b662bbf6338ec2bd3986989b521a0743c1ff1fbc86bb7e96e,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
121,inhibitory_location_permutation,8200001,3,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,a6cdb4d82ecf8781a240fd0236004b54fc76aff6aca67f4caa94f7a00c56f12b,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,431e61cbd1162d856f3229bcc02b4b46ee70b6f2c1d5f8338c4b295c62276df4,08223b0174f43f99980061239194fda5babf63a4b6ac4d116b3be12ad4ee8734,eec252e1ab0817d346fddccd12bdf09538202bb904cb4917704c6005a9e1b58a,03b8f86e33d7b40b662bbf6338ec2bd3986989b521a0743c1ff1fbc86bb7e96e,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
122,irrelevant_negative_not_retained,8200001,3,reference,true,true,true,true,,true,false,72,2,20,10,6,3,10,17,d24999e825faaf91507ef93ed0c69af97a3e75efb7b1157bf40f818dbb25153c,63732ca42f2103f8d5dd80d6087fab6c2a32d4336222235499bbd755ef45d65a,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,eed7008bd6c7b39e4cb10f8df700acd5753fc0840422328c4b088881664a40a2,fbcb7ac20a226e38d9919ad752af6268ed18379f2006e453c2c3360bd1bca5e9,9059d2d046c4d49852567eedb702344c38244c6c47a5bfe5f6261fdad01fe768,f917a6af476266833a1918f5133debed6a18b131392df7c6f17511dcc5dc86a2,useful_live=true;others_gone=true;fires=1/1
122,irrelevant_negative_not_retained,8200001,3,production,true,true,true,true,,true,false,72,2,20,10,6,3,10,17,d24999e825faaf91507ef93ed0c69af97a3e75efb7b1157bf40f818dbb25153c,4a4eb7e4ce0bdf7fa212977fb59aee2623eda0602d8ef16b89ffc593d7863245,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,eed7008bd6c7b39e4cb10f8df700acd5753fc0840422328c4b088881664a40a2,58b69c9751b4cc3216f94856190cd252249609870621c391a2478e5f4d2a4fc7,9059d2d046c4d49852567eedb702344c38244c6c47a5bfe5f6261fdad01fe768,f917a6af476266833a1918f5133debed6a18b131392df7c6f17511dcc5dc86a2,useful_live=true;others_gone=true;fires=1/1
123,useful_positive_selection_control,8200001,3,reference,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,15,2d9263e407287e2ab13605d1b5a193b150ebb00b3f3e70d5798ae8c00699f455,285fc4b3968dc0f542a2d85db51934d374d8c9e85ac347d22e18a1664e0b1eb7,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,26910962cefc16b3b8d3cac57d941697143bed2f8e353346bd9cb7bfada0e806,66c9e6c6ea06a605d2d5e955b5c1dead2031fd7522268d94ba8d4300812fd95f,8dbd2dbe7da1d1357c3e19237523588b8c6114502b78c821eabe7cb433b056b0,0025546c268ddb4e23d25514a37157904c535ff2d775301e05c640bdfdfdb8a5,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
123,useful_positive_selection_control,8200001,3,production,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,15,2d9263e407287e2ab13605d1b5a193b150ebb00b3f3e70d5798ae8c00699f455,285fc4b3968dc0f542a2d85db51934d374d8c9e85ac347d22e18a1664e0b1eb7,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,26910962cefc16b3b8d3cac57d941697143bed2f8e353346bd9cb7bfada0e806,325fb3136f39f00076d68699cf133df167426e7b02caf0c812b224fdaf43f76f,8dbd2dbe7da1d1357c3e19237523588b8c6114502b78c821eabe7cb433b056b0,0025546c268ddb4e23d25514a37157904c535ff2d775301e05c640bdfdfdb8a5,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
124,learned_negative_disconnected,8200001,3,reference,true,true,true,true,,false,true,128,2,20,10,18,9,24,29,c252502e8ffda9c2471c43be169c7d4c36f8ad40624b914857aa4abb69167e91,4029b75db4609d69772e26fe2af75b94a1e26d3013ac36d30d312a7e1a953445,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,783d924c9a5ac00ebed00a74c7f15e327d944e5c07465463453831a43d412f85,5c58fa7a13942948ed6d68b54de7752f48e9930e16396cd804ab45eaa663f4c1,90991a996ccbf3ba7b733ba99f88b5cd8f6affca9131dba9dc53714b921eb251,f33b7b92e727719c961b88717eb6318ef5f2ac8309fd522b7a035db7e3a106af,disconnected=true;ceiling=true
124,learned_negative_disconnected,8200001,3,production,true,true,true,true,,false,true,128,2,20,10,18,9,24,29,c252502e8ffda9c2471c43be169c7d4c36f8ad40624b914857aa4abb69167e91,4029b75db4609d69772e26fe2af75b94a1e26d3013ac36d30d312a7e1a953445,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,783d924c9a5ac00ebed00a74c7f15e327d944e5c07465463453831a43d412f85,b35d1b277a154ed755bb9e19389bfd64bd2e74a13456bc00de170bd7565d5eeb,90991a996ccbf3ba7b733ba99f88b5cd8f6affca9131dba9dc53714b921eb251,f33b7b92e727719c961b88717eb6318ef5f2ac8309fd522b7a035db7e3a106af,disconnected=true;ceiling=true
125,learned_negative_not_traversed,8200001,3,reference,true,true,true,true,,false,true,112,2,16,8,14,7,26,34,d3fda7a3757202ca7f528eabda18044937bac429da75e1fb708fa7024bcaeec2,9910a46645bf81cdc3d63b2617e6c38b10ecd17525ea5f93add8941aa9842027,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e5731ca2b075d101a25c8fe5f596c96f7373958e0c1f25fb7d4ed68747fdd66d,16c7210edc67589154cdff1851f5745466504c181b4c4b76bb5b8ee8bbfede20,43f8e88de71bc6cd0b73d159912ae3269711bcd1a27bfb8d068a5a8418f00db3,9173eea5934c750a7f37e8af97efa5f6c82969f4c089dbe1f276cfef30adfe86,contact_fires=0
125,learned_negative_not_traversed,8200001,3,production,true,true,true,true,,false,true,112,2,16,8,14,7,26,34,d3fda7a3757202ca7f528eabda18044937bac429da75e1fb708fa7024bcaeec2,9910a46645bf81cdc3d63b2617e6c38b10ecd17525ea5f93add8941aa9842027,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e5731ca2b075d101a25c8fe5f596c96f7373958e0c1f25fb7d4ed68747fdd66d,1a50e0b334f725923c6ee21f17130ecf92ec9893947c99f449f1885ac69db8db,43f8e88de71bc6cd0b73d159912ae3269711bcd1a27bfb8d068a5a8418f00db3,9173eea5934c750a7f37e8af97efa5f6c82969f4c089dbe1f276cfef30adfe86,contact_fires=0
126,fresh_recurrence_packing,8200001,3,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,16c57d4ea27f62094fc80fc4a8b529517130e3b1f78f6bbab0bcc95803c32a25,b287757d9a6e95a20453da78b4abfbf39add6ab17e51dd4a5222a9cddd1adbc8,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,975ff843cef57b3d8b6f717df0653e037a90a267fc3bde188bbd782b8e6ea000,39177ab150b4559a773e56b7bd2afe80e9f0fb14aa1704ac9cefa7ca2ccce6fb,c801f0a857f902f95958ca66c9c2e9c2825157247cb1c2823910f6e3aa3c906e,0eb7d023430462e03f6447c8d45af10816f7f91c36a1d92640e124e5de5b82c8,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
126,fresh_recurrence_packing,8200001,3,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,16c57d4ea27f62094fc80fc4a8b529517130e3b1f78f6bbab0bcc95803c32a25,b287757d9a6e95a20453da78b4abfbf39add6ab17e51dd4a5222a9cddd1adbc8,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,975ff843cef57b3d8b6f717df0653e037a90a267fc3bde188bbd782b8e6ea000,f05ad3604fb189580734726903de641afcd67031b00d4390bb21bbda5835c83c,c801f0a857f902f95958ca66c9c2e9c2825157247cb1c2823910f6e3aa3c906e,0eb7d023430462e03f6447c8d45af10816f7f91c36a1d92640e124e5de5b82c8,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
127,learned_negative_stabilizes,8200001,4,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,18,bb97df3362ccdb2a416dd9c65816642b01c93ffd6d499f88cb7e755dd2bb6fd1,2d670feeea2292699cda69ef114f9d1d04a08855f347ef6da45ca28c58eb3aa1,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,1797923af3b4b87d2f2c47a8eec958d047a7547d96da1e4ffd0ae8b4a8d30630,ebd4518d6b7c3fc761116daf2ae04b2c72d0365a825805a461bebf6b1483a00c,5212a6e894929b1704e77c2cb5102e7894083a41c2ccc42dc715105178728f99,32bd749504ff8c7fb5fa9295947f085edc175c20f31e6834fef682ad5a6d0105,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
127,learned_negative_stabilizes,8200001,4,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,18,bb97df3362ccdb2a416dd9c65816642b01c93ffd6d499f88cb7e755dd2bb6fd1,2d670feeea2292699cda69ef114f9d1d04a08855f347ef6da45ca28c58eb3aa1,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,1797923af3b4b87d2f2c47a8eec958d047a7547d96da1e4ffd0ae8b4a8d30630,a43fe1df0051ebdd275eb2bd9ba5a8b63bbdd7fb8da51f9b48872f1255ed2c2e,5212a6e894929b1704e77c2cb5102e7894083a41c2ccc42dc715105178728f99,32bd749504ff8c7fb5fa9295947f085edc175c20f31e6834fef682ad5a6d0105,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
128,no_modulation_no_selection,8200001,4,reference,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,55,63f284e1a62a17fca26e1d0343d40736db2dfc1e4e739b2bf4c4f5a2d51f6a0d,a1d14c17fef08b9fb0180b84fcfbb1fce0936b6b5eb856d90e59761840a0bedf,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,acdf78d2c6ecfc3087499a3c938a8ae2679ead8f3137db79edf303650252042b,2c9d0e5941ebc802fb1e75de6ce5d2816d4be113f4aff1ede208419b340e0c7e,64da8d58a8ff90aaa3c0d9cf8051aeb30ae6d4cf2169840be8a8225cfb7b3dae,f96b106a9b063f9c7b2eb810e3782100f2a47ac15684c2d3f669659769ba101e,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
128,no_modulation_no_selection,8200001,4,production,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,55,63f284e1a62a17fca26e1d0343d40736db2dfc1e4e739b2bf4c4f5a2d51f6a0d,a1d14c17fef08b9fb0180b84fcfbb1fce0936b6b5eb856d90e59761840a0bedf,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,acdf78d2c6ecfc3087499a3c938a8ae2679ead8f3137db79edf303650252042b,5ec1af05d41817a2eecf3b89e4e7ccdce633e31cfbcb407cd7b4fadad7d0faad,64da8d58a8ff90aaa3c0d9cf8051aeb30ae6d4cf2169840be8a8225cfb7b3dae,f96b106a9b063f9c7b2eb810e3782100f2a47ac15684c2d3f669659769ba101e,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
129,candidate_identity_sign_order_permutation,8200001,4,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,18,bb97df3362ccdb2a416dd9c65816642b01c93ffd6d499f88cb7e755dd2bb6fd1,fd2cf515736464edb454e48d3e9f1c29cb8341eab01b0ae4f001d200176631b3,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,e38e963fe1c627e70543322527d2f4b6550124d2a538945b5fd63e8fe05e8928,a81cb68e332ca998c3654b6fc243316797728ed09508da8ce99f2ce396053ade,5212a6e894929b1704e77c2cb5102e7894083a41c2ccc42dc715105178728f99,32bd749504ff8c7fb5fa9295947f085edc175c20f31e6834fef682ad5a6d0105,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
