case_id,sections,profile,topology,phase,excitation_q32,excitation,inhibition_q32,inhibition,threshold,delay_ab,delay_ba,class,excite_a_fires,excite_b_fires,inhibitor_a_fires,inhibitor_b_fires,positive_incidences,relay_incidences,negative_incidences,first_firings,continuation_firings,period_firings,period_ticks,scheduled_deliveries,continuation_deliveries,physical_work,final_tick,pending,naturally_quiescent,first_ceiling,continuation_ceiling,initial_couplings,final_couplings,initial_resistances,final_resistances,trace_hash,continuation_trace_hash,body_hash,replay_exact,mechanics_exact,integrity_pass
139,efficacy_plane,rs1_style,cycle,rs1_phase,12884901888,3,0,0,2,1,1,periodic,48,48,48,48,191,96,0,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|0|4294967296|0,12884901888|12884901888|4294967296|0|4294967296|0,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,71d2dc1862de8ec5b2e2d9275665cfac0c00f53e2fda28a298162fe72c41351d,69c309383f0d047a5a2cab93ab4f10b3f37e976944ab742bcfd1abe21612a48d,9aa238d48f188ca66364033be46f0a95ea5f116998db98887bac721f2dc82cdc,true,true,true
139,efficacy_plane,core_b,cycle,rs1_phase,12884901888,3,0,0,2,1,1,periodic,48,48,48,48,191,96,0,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|0|4294967296|0,12884901888|12884901888|4294967296|0|4294967296|0,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,71d2dc1862de8ec5b2e2d9275665cfac0c00f53e2fda28a298162fe72c41351d,69c309383f0d047a5a2cab93ab4f10b3f37e976944ab742bcfd1abe21612a48d,9aa238d48f188ca66364033be46f0a95ea5f116998db98887bac721f2dc82cdc,true,true,true
140,threshold_section,rs1_style,cycle,rs1_phase,12884901888,3,0,0,3,1,1,periodic,48,48,48,48,191,96,0,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|0|4294967296|0,12884901888|12884901888|4294967296|0|4294967296|0,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,d1aad44920abbe572e2f63be3a55c78e48d9e57301d590f38ad5ebc4f8262e7b,69c309383f0d047a5a2cab93ab4f10b3f37e976944ab742bcfd1abe21612a48d,171aad7767e211396ad54981d85f1245f62836e5c3004ac9778e773b915fc0f6,true,true,true
140,threshold_section,core_b,cycle,rs1_phase,12884901888,3,0,0,3,1,1,periodic,48,48,48,48,191,96,0,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|0|4294967296|0,12884901888|12884901888|4294967296|0|4294967296|0,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,d1aad44920abbe572e2f63be3a55c78e48d9e57301d590f38ad5ebc4f8262e7b,69c309383f0d047a5a2cab93ab4f10b3f37e976944ab742bcfd1abe21612a48d,171aad7767e211396ad54981d85f1245f62836e5c3004ac9778e773b915fc0f6,true,true,true
141,efficacy_plane,rs1_style,cycle,rs1_phase,12884901888,3,4294967296,1,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-4294967296|4294967296|-4294967296,12884901888|12884901888|4294967296|-4294967296|4294967296|-4294967296,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,09fcb67f1a098c12ca155268d5adc36ea4543ac93aa2fb8539327f2afe036363,850b6b5e8cde353ef294cb2d7bbdb3b6e6d1ee871149ab7a5e7f410da7e14bcc,894bfb6fbb84f92e4dc8629c70c49967f59aac1e8c1f0b6a1d339b202f4d0a91,true,true,true
141,efficacy_plane,core_b,cycle,rs1_phase,12884901888,3,4294967296,1,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-4294967296|4294967296|-4294967296,12884901888|12884901888|4294967296|-4294967296|4294967296|-4294967296,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,09fcb67f1a098c12ca155268d5adc36ea4543ac93aa2fb8539327f2afe036363,850b6b5e8cde353ef294cb2d7bbdb3b6e6d1ee871149ab7a5e7f410da7e14bcc,894bfb6fbb84f92e4dc8629c70c49967f59aac1e8c1f0b6a1d339b202f4d0a91,true,true,true
142,threshold_section,rs1_style,cycle,rs1_phase,12884901888,3,4294967296,1,3,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-4294967296|4294967296|-4294967296,12884901888|12884901888|4294967296|-4294967296|4294967296|-4294967296,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,381be33b18ad782c7040bed4e98e8e792dedfdfc4aa1f04cb373d8f800253e7b,850b6b5e8cde353ef294cb2d7bbdb3b6e6d1ee871149ab7a5e7f410da7e14bcc,5a7ee47081e598201f1624ab1d1e9d5ecf738806689af852824ded5ca16a9e2d,true,true,true
142,threshold_section,core_b,cycle,rs1_phase,12884901888,3,4294967296,1,3,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-4294967296|4294967296|-4294967296,12884901888|12884901888|4294967296|-4294967296|4294967296|-4294967296,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,381be33b18ad782c7040bed4e98e8e792dedfdfc4aa1f04cb373d8f800253e7b,850b6b5e8cde353ef294cb2d7bbdb3b6e6d1ee871149ab7a5e7f410da7e14bcc,5a7ee47081e598201f1624ab1d1e9d5ecf738806689af852824ded5ca16a9e2d,true,true,true
143,efficacy_plane,core_b,cycle,rs1_phase,12884901888,3,6442450944,1.5,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-6442450944|4294967296|-6442450944,12884901888|12884901888|4294967296|-6442450944|4294967296|-6442450944,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,da42d2f48785c7d2e6373284e5f9b7c42d796d8975e02defd88627170f07d284,9229e0a70b592c8aaec6eb2779d036a9ebbc84ce84038a878868820bdd436ef5,6e5362ecfc754dd5fbb4e1e57efcccdb34be330c9cbc98d8ad2dd187f64bf991,true,true,true
144,threshold_section,core_b,cycle,rs1_phase,12884901888,3,6442450944,1.5,3,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-6442450944|4294967296|-6442450944,12884901888|12884901888|4294967296|-6442450944|4294967296|-6442450944,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,57737f201da4e0198a4707c87857fd474aafb9d774b7610d87d47cec4ffb14cb,9229e0a70b592c8aaec6eb2779d036a9ebbc84ce84038a878868820bdd436ef5,1781c09301339a9491b081ec13936b644c616feb41a468894eceb2b5412f29c1,true,true,true
145,efficacy_plane,rs1_style,cycle,rs1_phase,12884901888,3,8589934592,2,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-8589934592|4294967296|-8589934592,12884901888|12884901888|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,0d1d8b39ee64a31cd2057f7100a729c5f56d6f4468551fed8d32d95b6f0838b5,01e596f9d89e73ff4fe18db2561b59a17fe8681ae2fea7a4369aeeba7e29d7d9,13131e454eed8525f78e81d3cc41bf09d45190f092f89abf9128933824025995,true,true,true
145,efficacy_plane,core_b,cycle,rs1_phase,12884901888,3,8589934592,2,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-8589934592|4294967296|-8589934592,12884901888|12884901888|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,0d1d8b39ee64a31cd2057f7100a729c5f56d6f4468551fed8d32d95b6f0838b5,01e596f9d89e73ff4fe18db2561b59a17fe8681ae2fea7a4369aeeba7e29d7d9,13131e454eed8525f78e81d3cc41bf09d45190f092f89abf9128933824025995,true,true,true
146,threshold_section,rs1_style,cycle,rs1_phase,12884901888,3,8589934592,2,3,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-8589934592|4294967296|-8589934592,12884901888|12884901888|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,e0c47774bd2bc765791bf108ded69bada0680699c6ce75cbb7aab4375358eb95,01e596f9d89e73ff4fe18db2561b59a17fe8681ae2fea7a4369aeeba7e29d7d9,4a3f73ad07d5283913757b7d3efacc88b7c779696f5c7ae2b4588e1c8ff33490,true,true,true
146,threshold_section,core_b,cycle,rs1_phase,12884901888,3,8589934592,2,3,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-8589934592|4294967296|-8589934592,12884901888|12884901888|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,e0c47774bd2bc765791bf108ded69bada0680699c6ce75cbb7aab4375358eb95,01e596f9d89e73ff4fe18db2561b59a17fe8681ae2fea7a4369aeeba7e29d7d9,4a3f73ad07d5283913757b7d3efacc88b7c779696f5c7ae2b4588e1c8ff33490,true,true,true
147,efficacy_plane,core_b,cycle,rs1_phase,12884901888,3,10737418240,2.5,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-10737418240|4294967296|-10737418240,12884901888|12884901888|4294967296|-10737418240|4294967296|-10737418240,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,83aeeb7fb80739f399c762b7587369768a30f66b659affd5ca09addc6a2bf227,d6f73af225d501e4d78c0e6f09f189b38cc099cec267cc96404061019611aca1,62ee594b8fee1aa9398be20dfcfb1f8dfc681f3e71372d642ac2392be14764c7,true,true,true
148,threshold_section,core_b,cycle,rs1_phase,12884901888,3,10737418240,2.5,3,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-10737418240|4294967296|-10737418240,12884901888|12884901888|4294967296|-10737418240|4294967296|-10737418240,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,e9b944690ef2f50d85edd46e79d76f24c2840670ecb4cbc68696652ad2d2c0ba,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2b57174025a84fbed1014940a9e619998529609883490acd36e4e22095f4660a,true,true,true
149,efficacy_plane,rs1_style,cycle,rs1_phase,12884901888,3,12884901888,3,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-12884901888|4294967296|-12884901888,12884901888|12884901888|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,a8b19c7d8d995d63e8bba4411e995f640a39c2111a400e23c7586a537e41adf8,57f4ade5fcc760613ba2fab27a0ab2595bda86ee03be3a0ce8b7bb3740f39361,f79ba6aeb28fbb7134ab4848a518f3341dc94b20f17be365810890008704f608,true,true,true
149,efficacy_plane,core_b,cycle,rs1_phase,12884901888,3,12884901888,3,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,12884901888|12884901888|4294967296|-12884901888|4294967296|-12884901888,12884901888|12884901888|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,a8b19c7d8d995d63e8bba4411e995f640a39c2111a400e23c7586a537e41adf8,57f4ade5fcc760613ba2fab27a0ab2595bda86ee03be3a0ce8b7bb3740f39361,f79ba6aeb28fbb7134ab4848a518f3341dc94b20f17be365810890008704f608,true,true,true
150,threshold_section,rs1_style,cycle,rs1_phase,12884901888,3,12884901888,3,3,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-12884901888|4294967296|-12884901888,12884901888|12884901888|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,12a62380b707e1bfe992bda584a390adce8211c6475742fd86e0b32e077c93e4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f7771003afaa786b64b679d08cef9572d271653141ecbb355f81e834efbb6a10,true,true,true
150,threshold_section,core_b,cycle,rs1_phase,12884901888,3,12884901888,3,3,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-12884901888|4294967296|-12884901888,12884901888|12884901888|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,12a62380b707e1bfe992bda584a390adce8211c6475742fd86e0b32e077c93e4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f7771003afaa786b64b679d08cef9572d271653141ecbb355f81e834efbb6a10,true,true,true
151,efficacy_plane,rs1_style,cycle,rs1_phase,12884901888,3,17179869184,4,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-17179869184|4294967296|-17179869184,12884901888|12884901888|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,92dbdc14a16652dec7b6dde936fb3ab8338270aff1d6945577ae1018da3e6dc1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c20db1110739ec47d3030d9757acac8891f7fd569771b88e5d0ef94736214a94,true,true,true
151,efficacy_plane,core_b,cycle,rs1_phase,12884901888,3,17179869184,4,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-17179869184|4294967296|-17179869184,12884901888|12884901888|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,92dbdc14a16652dec7b6dde936fb3ab8338270aff1d6945577ae1018da3e6dc1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c20db1110739ec47d3030d9757acac8891f7fd569771b88e5d0ef94736214a94,true,true,true
152,threshold_section,rs1_style,cycle,rs1_phase,12884901888,3,17179869184,4,3,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-17179869184|4294967296|-17179869184,12884901888|12884901888|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,a322daf1fbd9122ac95cee0ee5e5bba4081825a3c9867ed4d8dbf37849a291f3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b95859239842af9613f050c0e8e5b83b40079e31675551c9a6907b91bc042c8f,true,true,true
152,threshold_section,core_b,cycle,rs1_phase,12884901888,3,17179869184,4,3,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-17179869184|4294967296|-17179869184,12884901888|12884901888|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,a322daf1fbd9122ac95cee0ee5e5bba4081825a3c9867ed4d8dbf37849a291f3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b95859239842af9613f050c0e8e5b83b40079e31675551c9a6907b91bc042c8f,true,true,true
153,efficacy_plane,rs1_style,cycle,rs1_phase,12884901888,3,34359738368,8,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-34359738368|4294967296|-34359738368,12884901888|12884901888|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,bdbfa3748a0f62381751ed6a694c1b5a4936c41c08c93743205933fa785f7355,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9ea62b6e1887ec35f9fb30803d8a8050dfe016cfd11ac0ded0a9aacb0ce9bd4c,true,true,true
153,efficacy_plane,core_b,cycle,rs1_phase,12884901888,3,34359738368,8,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-34359738368|4294967296|-34359738368,12884901888|12884901888|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,bdbfa3748a0f62381751ed6a694c1b5a4936c41c08c93743205933fa785f7355,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9ea62b6e1887ec35f9fb30803d8a8050dfe016cfd11ac0ded0a9aacb0ce9bd4c,true,true,true
154,threshold_section,rs1_style,cycle,rs1_phase,12884901888,3,34359738368,8,3,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-34359738368|4294967296|-34359738368,12884901888|12884901888|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,720aca993691d00538b27fbe8cfee5e1d81435e9ecb2ef7e8d76ebb186fc31f7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,16ff5479a798ec5f6b9a553758907af3c69faba99c7f4664ecd91fd6af8aa03d,true,true,true
154,threshold_section,core_b,cycle,rs1_phase,12884901888,3,34359738368,8,3,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-34359738368|4294967296|-34359738368,12884901888|12884901888|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,720aca993691d00538b27fbe8cfee5e1d81435e9ecb2ef7e8d76ebb186fc31f7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,16ff5479a798ec5f6b9a553758907af3c69faba99c7f4664ecd91fd6af8aa03d,true,true,true
155,efficacy_plane,rs1_style,cycle,rs1_phase,12884901888,3,68719476736,16,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-68719476736|4294967296|-68719476736,12884901888|12884901888|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,851328165ab80df85d90cd896b0868f6e7bd915d500cff58fa5bcd081acefd61,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,034bec699a62095bceeff3f591a766e7503aaf3c83cf975311e588bb1ef59ecb,true,true,true
155,efficacy_plane,core_b,cycle,rs1_phase,12884901888,3,68719476736,16,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-68719476736|4294967296|-68719476736,12884901888|12884901888|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,851328165ab80df85d90cd896b0868f6e7bd915d500cff58fa5bcd081acefd61,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,034bec699a62095bceeff3f591a766e7503aaf3c83cf975311e588bb1ef59ecb,true,true,true
156,threshold_section,rs1_style,cycle,rs1_phase,12884901888,3,68719476736,16,3,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-68719476736|4294967296|-68719476736,12884901888|12884901888|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,66f1f4d7c20ccad1c8396ae16d7eca40f9f75f3ea153390b0c277b880db04172,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f33a5a20c68c206c99cdd7550fce1488db3f076e3008fe1c88ecb8d6399bbcbf,true,true,true
156,threshold_section,core_b,cycle,rs1_phase,12884901888,3,68719476736,16,3,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,12884901888|12884901888|4294967296|-68719476736|4294967296|-68719476736,12884901888|12884901888|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,66f1f4d7c20ccad1c8396ae16d7eca40f9f75f3ea153390b0c277b880db04172,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f33a5a20c68c206c99cdd7550fce1488db3f076e3008fe1c88ecb8d6399bbcbf,true,true,true
157,acyclic_control,rs1_style,chain,core0_phase,8589934592,2,68719476736,16,2,1,1,quiescent,1,1,1,1,1,2,2,2,0,0,0,6,0,6,1,0,true,false,false,8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,867c30d69182c43e1d16d8a86c7ad801a8dffe67b2c3a18df84ea0be520e06a5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1b076e92e4f1bad3be47fc2f5b21411a9415dcbfbe4850c384ab55a16645c5a6,true,true,true
157,acyclic_control,core_b,chain,core0_phase,8589934592,2,68719476736,16,2,1,1,quiescent,1,1,1,1,1,2,2,2,0,0,0,6,0,6,1,0,true,false,false,8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,867c30d69182c43e1d16d8a86c7ad801a8dffe67b2c3a18df84ea0be520e06a5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1b076e92e4f1bad3be47fc2f5b21411a9415dcbfbe4850c384ab55a16645c5a6,true,true,true
158,acyclic_control,rs1_style,chain,rs1_phase,8589934592,2,68719476736,16,2,1,1,quiescent,1,1,1,1,1,2,2,2,0,0,0,6,0,6,1,0,true,false,false,8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,f19db6aa0b2bb0bb851271e3e2cc952f0cb9f18df11c0de8996c94db970c9623,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,822e73885055712ae7fe0647df64c5b0e200f1b9ff9af4b6636e5540ba0ecaa7,true,true,true
158,acyclic_control,core_b,chain,rs1_phase,8589934592,2,68719476736,16,2,1,1,quiescent,1,1,1,1,1,2,2,2,0,0,0,6,0,6,1,0,true,false,false,8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,f19db6aa0b2bb0bb851271e3e2cc952f0cb9f18df11c0de8996c94db970c9623,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,822e73885055712ae7fe0647df64c5b0e200f1b9ff9af4b6636e5540ba0ecaa7,true,true,true
